nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap,lam_read_beegfs,lam_write_beegfs,lam_read_ssd,lam_write_ssd,lam_read_tmpfs,lam_write_tmpfs,lam_in_total,lam_out_total,exec_beegfs_share,exec_local_share,movement_share,region_provisional,region
2,894.1197937765448,55.783175261131774,150.6653392667665,0.0,101.50722572168668,2.5761969444528523,1.9119073769722117,446.7495029402058,134.9264462653291,0.0,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),ssd,ssd,tmpfs,beegfs,beegfs,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.082685,150.665339,2.575059,0.001138,134.926446,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1.318713,0.593194,101.43621,0.071016,2.575059,0.001138,206.448514,581.675949,0.0021383119055272976,0.1164088120232489,0.8814528752027205,4,14
5,894.6830555588805,149.15586677519224,150.6653392667665,0.4409873844886471,18.36190331294077,2.23126712429835,0.4955385039742755,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),tmpfs,beegfs,tmpfs,tmpfs,tmpfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.278444,0.164375,0.027659,0.796,0.0,0.0,0.0,0.0,20.921823,0.16688699999999998,300.26219299999997,573.3321530000001,0.0,0.02357115167094175,0.9764288488221028,13,8
5,895.0154304969794,149.15586677519224,150.6653392667665,0.4409873844886471,18.36190331294077,2.23126712429835,0.827913442073149,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),tmpfs,beegfs,tmpfs,tmpfs,beegfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.0,0.731962,0.095951,0.0,0.731962,0.095951,0.0,0.0,20.591464,0.001707,300.26219299999997,573.3321530000001,0.000925026509923164,0.023008732920464965,0.9760662400143361,13,8
5,895.4202122161387,149.15586677519224,150.6653392667665,0.278444159955141,18.36190331294077,2.23126712429835,1.3952383857659216,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),tmpfs,beegfs,tmpfs,beegfs,tmpfs,149.155867,18.361113,0.00079,133.637087,0.0,0.379853,0.005983,0.0474,150.665339,2.230351,0.000917,438.899066,0.0,0.994285,0.400953,0.0,0.278444,0.164375,0.027659,0.796,0.994285,0.400953,0.0,0.0,20.591464,0.001707,300.09964999999994,573.3321530000001,0.0015581935508768843,0.02299833164256197,0.9754434745651775,13,8
10,895.9106252307572,149.15586677519224,150.6653392667665,0.0,15.835068930272664,1.945219505154512,0.8398983585495854,442.5427861294926,134.9264462653291,0.0,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),tmpfs,tmpfs,tmpfs,beegfs,beegfs,149.155867,15.834522,0.000547,442.542786,0.0,0.081373,0.001725,0.059851,150.665339,1.944386,0.000833,134.926446,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,0.628339,0.211559,0.0,0.0,17.778908,0.00138,299.82120599999996,577.4692319999999,0.0009374796730239346,0.019846051044902346,0.9792164679083225,14,15
5,899.2788472597854,149.15586677519224,150.6653392667665,0.0,18.36190331294077,2.23126712429835,1.3952383857659216,442.5427861294926,134.9264462653291,0.0,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),tmpfs,tmpfs,tmpfs,beegfs,beegfs,149.155867,18.361113,0.00079,442.542786,0.0,0.090208,0.00189,0.059851,150.665339,2.230351,0.000917,134.926446,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,0.994285,0.400953,0.0,0.0,20.591464,0.001707,299.82120599999996,577.4692319999999,0.0015515076377604815,0.022899650161626654,0.9755488419117297,14,15
5,901.6409403795448,0.0,150.6653392667665,0.4409873844886471,170.95130777733235,2.23126712429835,0.4955385039742755,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,tmpfs,0.0,170.93783,0.013478,137.161434,0.0474,0.090208,0.00189,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.278444,0.164375,0.027659,0.796,170.93783,0.013478,0.0,0.0,2.5607100000000003,0.166097,151.106326,576.8565000000001,0.18960020596229585,0.0030242715008616966,0.8073755232249814,17,10
5,901.9733153176438,0.0,150.6653392667665,0.4409873844886471,170.95130777733235,2.23126712429835,0.827913442073149,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,beegfs,0.0,170.93783,0.013478,137.161434,0.0474,0.090208,0.00189,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.16518,0.796,0.0,0.731962,0.095951,0.0,171.669792,0.109429,0.0,0.0,2.230351,0.000917,151.106326,576.8565000000001,0.19044822954602056,0.0024737627622766446,0.8070780073395363,16,5
5,902.3780970368032,0.0,150.6653392667665,0.278444159955141,170.95130777733235,2.23126712429835,1.3952383857659216,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),beegfs,tmpfs,tmpfs,beegfs,tmpfs,0.0,170.93783,0.013478,137.161434,0.0474,0.090208,0.00189,0.813432,150.665339,2.230351,0.000917,438.899066,0.0,0.994285,0.400953,0.0,0.278444,0.164375,0.027659,0.796,171.93211499999998,0.414431,0.0,0.0,2.230351,0.000917,150.943783,576.8565000000001,0.1909914996451545,0.0024726531010969294,0.8065358472129628,17,10
2,917.8849118703378,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,0.499011588693893,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),tmpfs,beegfs,tmpfs,tmpfs,tmpfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,0.0,0.0,0.0,0.0,44.120322,0.170243,300.26219299999997,573.3321530000001,0.0,0.048252852211886584,0.9517471468399131,6,11
2,918.451225618256,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,1.0653253366121218,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),tmpfs,beegfs,tmpfs,tmpfs,beegfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,0.915467,0.149858,0.0,0.0,43.788522,0.003031,300.26219299999997,573.3321530000001,0.001159914615262095,0.047679780676999635,0.9511603029457972,6,11
2,919.1352644340824,149.15586677519224,150.6653392667665,0.278444159955141,41.21535671952389,2.5761969444528523,1.9119073769722117,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),tmpfs,beegfs,tmpfs,beegfs,tmpfs,149.155867,41.213463,0.001893,133.637087,0.0,0.484061,0.009069,0.0474,150.665339,2.575059,0.001138,438.899066,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,1.318713,0.593194,0.0,0.0,43.788522,0.003031,300.09964999999994,573.3321530000001,0.002080114944971861,0.047644296432215225,0.95027558706256,6,11
2,922.9938994777292,149.15586677519224,150.6653392667665,0.0,41.21535671952389,2.5761969444528523,1.9119073769722117,442.5427861294926,134.9264462653291,0.0,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),tmpfs,tmpfs,tmpfs,beegfs,beegfs,149.155867,41.213463,0.001893,442.542786,0.0,0.094345,0.00237,0.059851,150.665339,2.575059,0.001138,134.926446,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1.318713,0.593194,0.0,0.0,43.788522,0.003031,299.82120599999996,577.4692319999999,0.002071418891372781,0.047445116403021896,0.9504834631045868,4,14
10,936.964540998366,55.783175261131774,55.92999014817022,0.1133218168415363,14.543198774204944,1.457418696797552,0.8398983585495854,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),ssd,beegfs,ssd,beegfs,ssd,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.018175,55.92999,1.452319,0.0051,438.125561,0.0,0.628339,0.211559,0.0,0.113322,0.092998,0.154651,1.29536,0.628339,0.211559,15.980566999999999,0.020051,0.0,0.0,111.826487,808.2975379999999,0.000896403186298876,0.017077079547696442,0.9820265172677475,12,12
10,936.9649793567232,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,beegfs,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.018175,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.0,0.476881,0.058366,0.0,0.0,0.0,16.192511999999997,0.586288,0.0,0.0,111.888642,808.2975379999999,0.0,0.017907606334998268,0.9820923943515543,12,12
10,936.9649793567232,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,ssd,55.783175,14.528248,0.014951,368.876617,0.0,0.211195,0.003812,0.018175,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.113322,0.092998,0.154651,1.29536,0.0,0.0,16.192511999999997,0.586288,0.0,0.0,111.888642,808.2975379999999,0.0,0.017907606334998268,0.9820923943515543,12,12
5,940.6159283296996,55.783175261131774,55.92999014817022,0.1754765717028859,16.927044469242663,2.296993557969882,1.2057103788116597,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,beegfs,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.018175,55.92999,2.289903,0.00709,438.125561,0.175477,0.328613,0.877097,1.29536,0.0,0.731962,0.095951,0.0,0.0,0.0,19.522125,0.9076230000000001,0.0,0.0,111.888642,808.2975379999999,0.0,0.02171954289172855,0.9782804567577557,12,12
5,940.6159283296996,55.783175261131774,55.92999014817022,0.1754765717028859,16.927044469242663,2.296993557969882,1.2057103788116597,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,ssd,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.018175,55.92999,2.289903,0.00709,438.125561,0.175477,0.328613,0.877097,1.29536,0.113322,0.15855,0.211889,1.29536,0.0,0.0,19.522125,0.9076230000000001,0.0,0.0,111.888642,808.2975379999999,0.0,0.02171954289172855,0.9782804567577557,12,12
5,940.7433015817924,55.783175261131774,55.92999014817022,0.1133218168415363,16.927044469242663,2.296993557969882,1.3952383857659216,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),ssd,beegfs,ssd,beegfs,ssd,55.783175,16.903609,0.023436,368.876617,0.0,0.379853,0.005983,0.018175,55.92999,2.289903,0.00709,438.125561,0.0,0.994285,0.400953,0.0,0.113322,0.15855,0.211889,1.29536,0.994285,0.400953,19.193512,0.030525999999999998,0.0,0.0,111.826487,808.2975379999999,0.0014831229705850745,0.02043494539655625,0.9780819310144185,12,12
10,951.1036058761864,55.783175261131774,55.92999014817022,0.0,14.543198774204944,1.457418696797552,0.8398983585495854,446.7495029402058,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),ssd,ssd,ssd,beegfs,beegfs,55.783175,14.528248,0.014951,446.749503,0.0,0.05454,0.010549,0.082685,55.92999,1.452319,0.0051,375.800422,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,0.628339,0.211559,15.980566999999999,0.020051,0.0,0.0,111.713165,822.549925,0.0008830772954816618,0.01682321242516972,0.9822937104095264,12,12
5,954.8823664596126,55.783175261131774,55.92999014817022,0.0,16.927044469242663,2.296993557969882,1.3952383857659216,446.7495029402058,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),ssd,ssd,ssd,beegfs,beegfs,55.783175,16.903609,0.023436,446.749503,0.0,0.089313,0.014552,0.082685,55.92999,2.289903,0.00709,375.800422,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,0.994285,0.400953,19.193512,0.030525999999999998,0.0,0.0,111.713165,822.549925,0.0014611621797699318,0.020132362556108705,0.9784064747827913,12,12
2,961.7536440597056,55.783175261131774,55.92999014817022,0.0,101.50722572168668,1.944306483185723,1.9119073769722117,368.8766173714326,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),ssd,beegfs,ssd,beegfs,beegfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0,55.92999,1.929133,0.015174,375.800422,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,1.318713,0.593194,103.365343,0.08618999999999999,0.0,0.0,111.713165,744.677039,0.0019879383996192134,0.10756552225091193,0.8904465392873879,7,13
10,1014.8374265671392,55.783175261131774,55.92999014817022,0.1133218168415363,14.543198774204944,1.457418696797552,0.8398983585495854,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),ssd,ssd,ssd,beegfs,ssd,55.783175,14.528248,0.014951,446.749503,0.0,0.05454,0.010549,0.814689,55.92999,1.452319,0.0051,438.125561,0.0,0.628339,0.211559,0.0,0.113322,0.092998,0.154651,1.29536,0.628339,0.211559,15.980566999999999,0.020051,0.0,0.0,111.826487,886.170424,0.0008276182746246337,0.015766681028038947,0.9834057011238676,12,12
10,1014.8378649254964,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,ssd,ssd,ssd,beegfs,55.783175,14.528248,0.014951,446.749503,0.0,0.05454,0.010549,0.814689,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.0,0.476881,0.058366,0.0,0.0,0.0,16.192511999999997,0.586288,0.0,0.0,111.888642,886.170424,0.0,0.016533478479571494,0.9834665225792208,12,12
10,1014.8378649254964,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,ssd,ssd,ssd,ssd,55.783175,14.528248,0.014951,446.749503,0.0,0.05454,0.010549,0.814689,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.113322,0.092998,0.154651,1.29536,0.0,0.0,16.192511999999997,0.586288,0.0,0.0,111.888642,886.170424,0.0,0.016533478479571494,0.9834665225792208,12,12
